Gene_name	Intron_coord	Strand	Annot	Coding	UTR
ATF6	chr1:161863312-161912296	+	True	True	False
ATF6	chr1:161871061-161887262	+	True	False	False
ATF6	chr1:161871061-161912296	+	True	True	False
ATF6	chr1:161912380-161936378	+	True	False	False
ATF6	chr1:161912380-161958446	+	True	True	False
ATF6	chr1:161958710-161975186	+	True	False	True
ATF6	chr1:161958710-161975926	+	True	False	True
UHMK1	chr1:162497296-162499955	+	True	True	False
UHMK1	chr1:162498072-162499955	+	False	False	False
UHMK1	chr1:162498268-162499955	+	True	True	False
UHMK1	chr1:162498268-162500064	+	False	False	False
UHMK1	chr1:162500247-162500913	+	True	True	False
UHMK1	chr1:162501104-162503754	+	True	True	False
UHMK1	chr1:162501104-162512500	+	False	False	False
UHMK1	chr1:162503848-162512500	+	True	True	False
UHMK1	chr1:162512576-162512725	+	True	True	False
UHMK1	chr1:162512576-162512764	+	False	True	False
UHMK1	chr1:162512823-162518102	+	True	True	False
UHMK1	chr1:162512823-162522404	+	True	True	False
UHMK1	chr1:162518190-162521647	+	False	False	False
UHMK1	chr1:162518190-162522404	+	True	True	False
UHMK1	chr1:162521771-162522404	+	False	False	False
UAP1	chr1:162561777-162562473	+	True	False	True
UAP1	chr1:162561777-162566012	+	True	True	True
UAP1	chr1:162562584-162566012	+	False	False	True
UAP1	chr1:162566348-162576777	+	True	True	False
UAP1	chr1:162576981-162579428	+	True	True	False
UAP1	chr1:162579603-162581287	+	True	True	False
UAP1	chr1:162581459-162587475	+	True	True	False
UAP1	chr1:162587668-162588693	+	True	True	False
UAP1	chr1:162588833-162590323	+	True	True	False
UAP1	chr1:162588833-162597792	+	False	True	False
UAP1	chr1:162590511-162592732	+	True	True	False
UAP1	chr1:162590511-162597792	+	True	True	False
UAP1	chr1:162590515-162597792	+	False	False	False
UAP1	chr1:162592782-162597792	+	True	True	False
UAP1	chr1:162596318-162597792	+	False	False	False
UAP1	chr1:162597858-162599271	+	True	True	False
DDR2	chr1:162631447-162655211	+	True	True	True
DDR2	chr1:162632093-162655211	+	True	True	True
DDR2	chr1:162632631-162655211	+	True	True	True
DDR2	chr1:162655374-162677234	+	True	False	True
DDR2	chr1:162655374-162705052	+	True	True	True
DDR2	chr1:162655374-162719037	+	True	True	True
DDR2	chr1:162677346-162705052	+	True	False	True
DDR2	chr1:162677346-162719037	+	False	False	True
DDR2	chr1:162705131-162719037	+	True	True	True
DDR2	chr1:162719145-162741579	+	False	False	False
DDR2	chr1:162719145-162753095	+	True	True	False
DDR2	chr1:162741712-162753095	+	False	False	False
DDR2	chr1:162753197-162754624	+	True	True	False
DDR2	chr1:162754855-162755156	+	True	True	False
DDR2	chr1:162755303-162755664	+	True	True	False
DDR2	chr1:162755769-162756537	+	False	False	False
DDR2	chr1:162755769-162758572	+	False	False	False
DDR2	chr1:162755769-162759796	+	True	True	False
DDR2	chr1:162756638-162759796	+	False	False	False
DDR2	chr1:162759979-162761211	+	True	True	False
DDR2	chr1:162761286-162761416	+	False	True	False
DDR2	chr1:162761286-162766001	+	False	True	False
DDR2	chr1:162761454-162766001	+	True	True	False
DDR2	chr1:162766063-162767229	+	True	True	False
DDR2	chr1:162767359-162770302	+	True	True	False
DDR2	chr1:162770512-162770652	+	True	False	False
DDR2	chr1:162770512-162772024	+	True	True	False
DDR2	chr1:162770566-162770652	+	False	False	False
DDR2	chr1:162772247-162773396	+	False	False	False
DDR2	chr1:162772247-162773469	+	True	True	False
DDR2	chr1:162773596-162775652	+	True	True	False
DDR2	chr1:162775843-162776136	+	True	True	False
DDR2	chr1:162776370-162778580	+	True	True	False
DDR2	chr1:162778729-162780112	+	True	True	False
HSD17B7	chr1:162790835-162792565	+	True	False	False
HSD17B7	chr1:162790835-162792659	+	True	True	False
HSD17B7	chr1:162792862-162795621	+	True	False	False
HSD17B7	chr1:162792862-162796585	+	True	True	False
HSD17B7	chr1:162795663-162796585	+	True	False	False
HSD17B7	chr1:162796677-162797802	+	True	True	False
HSD17B7	chr1:162796677-162797828	+	True	False	False
HSD17B7	chr1:162797587-162797802	+	True	False	False
HSD17B7	chr1:162797916-162799743	+	True	True	False
HSD17B7	chr1:162798935-162799743	+	True	False	False
HSD17B7	chr1:162799937-162800213	+	True	False	False
HSD17B7	chr1:162799937-162802832	+	True	False	False
HSD17B7	chr1:162799937-162803431	+	True	True	False
HSD17B7	chr1:162800314-162804267	+	True	False	False
HSD17B7	chr1:162802949-162803431	+	True	False	False
HSD17B7	chr1:162803535-162804267	+	True	True	False
HSD17B7	chr1:162804323-162805394	+	True	True	False
HSD17B7	chr1:162805492-162806199	+	False	False	False
HSD17B7	chr1:162805492-162812298	+	True	True	False
HSD17B7	chr1:162806290-162812298	+	False	False	False
NUF2	chr1:163266674-163267270	+	True	True	True
NUF2	chr1:163267344-163326032	+	True	True	True
NUF2	chr1:163322066-163322867	+	True	True	True
NUF2	chr1:163322066-163326032	+	True	True	True
NUF2	chr1:163322066-163326075	+	True	False	True
NUF2	chr1:163322212-163322867	+	True	True	True
NUF2	chr1:163322212-163326032	+	True	True	True
NUF2	chr1:163323095-163326032	+	True	True	True
NUF2	chr1:163326174-163327488	+	True	True	False
NUF2	chr1:163327562-163327898	+	True	False	False
NUF2	chr1:163327562-163328228	+	True	True	False
NUF2	chr1:163327930-163328228	+	True	False	False
NUF2	chr1:163328304-163328458	+	True	False	False
NUF2	chr1:163328304-163328846	+	True	True	False
NUF2	chr1:163328530-163328846	+	True	False	False
NUF2	chr1:163328907-163336751	+	True	True	False
NUF2	chr1:163336848-163338020	+	True	True	False
NUF2	chr1:163336848-163339381	+	False	False	False
NUF2	chr1:163338093-163339381	+	True	True	False
NUF2	chr1:163339477-163340364	+	True	True	False
NUF2	chr1:163339477-163340368	+	True	False	False
NUF2	chr1:163340426-163343733	+	True	True	False
NUF2	chr1:163343870-163345678	+	True	True	False
NUF2	chr1:163343870-163345682	+	False	False	False
NUF2	chr1:163343870-163347763	+	True	True	False
NUF2	chr1:163345818-163347763	+	True	True	False
NUF2	chr1:163347938-163348945	+	True	True	False
NUF2	chr1:163349080-163354846	+	False	True	False
NUF2	chr1:163349080-163355335	+	True	True	False
NUF2	chr1:163354899-163355335	+	False	True	False
MGST3	chr1:165631292-165635727	+	True	True	True
MGST3	chr1:165631293-165632231	+	True	True	True
MGST3	chr1:165631293-165636775	+	True	False	True
MGST3	chr1:165631293-165649755	+	True	False	True
MGST3	chr1:165631293-165649841	+	True	True	True
MGST3	chr1:165632142-165632231	+	True	True	True
MGST3	chr1:165632274-165649841	+	True	True	False
MGST3	chr1:165635822-165649841	+	True	True	False
MGST3	chr1:165647895-165648450	+	True	False	False
MGST3	chr1:165649964-165651014	+	True	True	False
MGST3	chr1:165651087-165651978	+	True	True	False
MGST3	chr1:165652035-165653697	+	True	False	False
MGST3	chr1:165652035-165654279	+	True	True	False
MGST3	chr1:165654351-165655368	+	True	True	False
MGST3	chr1:165654351-165661429	+	True	True	False
UCK2	chr1:165827932-165885142	+	True	True	False
UCK2	chr1:165827932-165890204	+	True	True	False
UCK2	chr1:165885379-165890204	+	True	True	False
UCK2	chr1:165890363-165891226	+	True	True	False
UCK2	chr1:165891322-165896190	+	True	True	False
UCK2	chr1:165891322-165903182	+	False	False	False
UCK2	chr1:165892774-165896190	+	True	False	False
UCK2	chr1:165894579-165896190	+	True	False	False
UCK2	chr1:165895641-165896190	+	True	True	False
UCK2	chr1:165896332-165903182	+	True	True	False
UCK2	chr1:165896332-165905921	+	False	False	False
UCK2	chr1:165898004-165903182	+	True	False	False
UCK2	chr1:165903279-165905921	+	True	True	False
UCK2	chr1:165903279-165907684	+	False	False	False
UCK2	chr1:165904167-165905921	+	True	False	False
UCK2	chr1:165905969-165907684	+	True	True	False
POGK	chr1:166839604-166840955	+	True	True	True
POGK	chr1:166839769-166840955	+	True	True	True
POGK	chr1:166840446-166840955	+	True	True	True
POGK	chr1:166840513-166840955	+	False	False	True
POGK	chr1:166840866-166840955	+	False	False	True
POGK	chr1:166841061-166846612	+	False	False	False
POGK	chr1:166841088-166846612	+	True	True	False
POGK	chr1:166841088-166847494	+	False	False	False
POGK	chr1:166841088-166848938	+	False	False	False
POGK	chr1:166846738-166847494	+	True	True	False
POGK	chr1:166846810-166847494	+	False	False	False
POGK	chr1:166847592-166848938	+	True	True	False
POGK	chr1:166850341-166852585	+	False	False	False
POGK	chr1:166850423-166852585	+	True	True	True
POU2F1	chr1:167220958-167237805	+	False	False	False
POU2F1	chr1:167220958-167241407	+	True	False	False
POU2F1	chr1:167220958-167257820	+	True	False	False
POU2F1	chr1:167220958-167268734	+	False	False	False
POU2F1	chr1:167220958-167303474	+	True	True	False
POU2F1	chr1:167220958-167319014	+	False	False	False
POU2F1	chr1:167220958-167332470	+	True	True	False
POU2F1	chr1:167241610-167303474	+	True	False	False
POU2F1	chr1:167241610-167332470	+	True	False	False
POU2F1	chr1:167249054-167332470	+	False	False	False
POU2F1	chr1:167251987-167268428	+	True	False	False
POU2F1	chr1:167257917-167332470	+	True	False	False
POU2F1	chr1:167268596-167268734	+	False	False	False
POU2F1	chr1:167268596-167274438	+	True	False	False
POU2F1	chr1:167274524-167332470	+	True	False	False
POU2F1	chr1:167288377-167303474	+	False	False	False
POU2F1	chr1:167303574-167319014	+	True	False	False
POU2F1	chr1:167303574-167332470	+	True	True	False
POU2F1	chr1:167319056-167323714	+	False	False	False
POU2F1	chr1:167319056-167332470	+	True	False	False
POU2F1	chr1:167326509-167332470	+	False	False	False
POU2F1	chr1:167329306-167332470	+	True	True	False
POU2F1	chr1:167331890-167332470	+	False	False	False
POU2F1	chr1:167332535-167337970	+	True	False	False
POU2F1	chr1:167332535-167338140	+	False	False	False
POU2F1	chr1:167332535-167365467	+	True	True	False
POU2F1	chr1:167332535-167374156	+	True	True	False
POU2F1	chr1:167338258-167365467	+	True	False	False
POU2F1	chr1:167357521-167365467	+	True	False	False
POU2F1	chr1:167365567-167370161	+	True	True	False
POU2F1	chr1:167370214-167371917	+	True	True	False
POU2F1	chr1:167372036-167374108	+	True	True	False
POU2F1	chr1:167372036-167376029	+	True	True	False
POU2F1	chr1:167374296-167376029	+	True	True	False
POU2F1	chr1:167374296-167383857	+	False	True	False
POU2F1	chr1:167376155-167376553	+	True	True	False
POU2F1	chr1:167376155-167383857	+	True	True	False
POU2F1	chr1:167376587-167383857	+	True	True	False
POU2F1	chr1:167383951-167387181	+	True	False	False
POU2F1	chr1:167383951-167389588	+	True	True	False
POU2F1	chr1:167383951-167396286	+	True	True	False
POU2F1	chr1:167387247-167389588	+	True	False	False
POU2F1	chr1:167389761-167396286	+	True	True	False
POU2F1	chr1:167396427-167396533	+	True	False	False
POU2F1	chr1:167396427-167397994	+	True	True	False
POU2F1	chr1:167396576-167397994	+	False	False	False
POU2F1	chr1:167398133-167399186	+	True	True	False
POU2F1	chr1:167399248-167401451	+	False	True	False
POU2F1	chr1:167399365-167401451	+	True	True	False
POU2F1	chr1:167399365-167411959	+	False	False	False
POU2F1	chr1:167401556-167411959	+	True	True	False
POU2F1	chr1:167412304-167413026	+	True	True	False
POU2F1	chr1:167412946-167413026	+	False	False	False
POU2F1	chr1:167413114-167413862	+	False	False	False
POU2F1	chr1:167413114-167415500	+	True	True	False
POU2F1	chr1:167413114-167415639	+	False	False	False
POU2F1	chr1:167413114-167416049	+	True	True	False
POU2F1	chr1:167413971-167415500	+	False	False	False
RCSD1	chr1:167630429-167632713	+	False	False	False
RCSD1	chr1:167630429-167633649	+	True	False	False
RCSD1	chr1:167630429-167633850	+	False	False	False
RCSD1	chr1:167630429-167638390	+	False	False	False
RCSD1	chr1:167630429-167640571	+	True	False	False
RCSD1	chr1:167630429-167662959	+	False	False	False
RCSD1	chr1:167630429-167663491	+	True	False	False
RCSD1	chr1:167630429-167683900	+	True	True	False
RCSD1	chr1:167633806-167638390	+	True	False	False
RCSD1	chr1:167638442-167639514	+	False	False	False
RCSD1	chr1:167638442-167640411	+	True	False	False
RCSD1	chr1:167638442-167640571	+	False	False	False
RCSD1	chr1:167638442-167641391	+	False	False	False
RCSD1	chr1:167638442-167683900	+	False	False	False
RCSD1	chr1:167640474-167640571	+	True	False	False
RCSD1	chr1:167640474-167641391	+	False	False	False
RCSD1	chr1:167640712-167641391	+	True	False	False
RCSD1	chr1:167684001-167685421	+	True	True	False
RCSD1	chr1:167684001-167690049	+	True	True	False
RCSD1	chr1:167685510-167690049	+	True	True	False
RCSD1	chr1:167685510-167694099	+	True	True	False
RCSD1	chr1:167690120-167694099	+	True	True	False
RCSD1	chr1:167694302-167697099	+	True	True	False
RCSD1	chr1:167697842-167704664	+	True	True	False
RCSD1	chr1:167697842-167704750	+	False	False	False
MPZL1	chr1:167714116-167721619	+	False	False	True
MPZL1	chr1:167721328-167721619	+	True	False	True
MPZL1	chr1:167721750-167721864	+	True	False	True
MPZL1	chr1:167722242-167733157	+	False	False	False
MPZL1	chr1:167722242-167765583	+	True	True	False
MPZL1	chr1:167722242-167787820	+	False	True	False
MPZL1	chr1:167733238-167765583	+	False	False	False
MPZL1	chr1:167765749-167772275	+	True	True	False
MPZL1	chr1:167765749-167773236	+	True	False	False
MPZL1	chr1:167765749-167787820	+	True	True	False
MPZL1	chr1:167772488-167773236	+	True	True	False
MPZL1	chr1:167772488-167773238	+	False	False	False
MPZL1	chr1:167773368-167774749	+	False	False	False
MPZL1	chr1:167773368-167776064	+	True	True	False
MPZL1	chr1:167773368-167787820	+	True	True	False
MPZL1	chr1:167774847-167776064	+	True	False	False
MPZL1	chr1:167776166-167787820	+	True	True	False
MPZL1	chr1:167787265-167787820	+	True	False	False
DCAF6	chr1:167936112-167951800	+	True	False	True
DCAF6	chr1:167936509-167951800	+	True	False	True
DCAF6	chr1:167937008-167951800	+	True	True	False
DCAF6	chr1:167937252-167951800	+	True	False	False
DCAF6	chr1:167951861-167966629	+	True	True	False
DCAF6	chr1:167951861-167974830	+	True	True	False
DCAF6	chr1:167966721-167974830	+	True	True	False
DCAF6	chr1:167968533-167969204	+	True	False	False
DCAF6	chr1:167969259-167974830	+	True	False	False
DCAF6	chr1:167975015-167987495	+	True	True	False
DCAF6	chr1:167987608-167991204	+	True	True	False
DCAF6	chr1:167991339-167993226	+	True	True	False
DCAF6	chr1:167993440-168002482	+	True	True	False
DCAF6	chr1:168002575-168003870	+	True	True	False
DCAF6	chr1:168002575-168003902	+	False	False	False
DCAF6	chr1:168003989-168004533	+	True	True	False
DCAF6	chr1:168004793-168015781	+	True	True	False
DCAF6	chr1:168004793-168019545	+	True	False	False
DCAF6	chr1:168004793-168022988	+	True	True	False
DCAF6	chr1:168004793-168038371	+	True	True	False
DCAF6	chr1:168004793-168043025	+	False	False	False
DCAF6	chr1:168015951-168019545	+	True	False	False
DCAF6	chr1:168015951-168022988	+	True	True	False
DCAF6	chr1:168019667-168022988	+	True	False	False
DCAF6	chr1:168023047-168038371	+	True	True	False
DCAF6	chr1:168038488-168043025	+	True	True	False
DCAF6	chr1:168043140-168044585	+	True	True	False
DCAF6	chr1:168043140-168044588	+	False	True	False
DCAF6	chr1:168044671-168044900	+	True	True	False
DCAF6	chr1:168045203-168063621	+	False	True	False
DCAF6	chr1:168045227-168050892	+	True	True	False
DCAF6	chr1:168045227-168063621	+	True	True	False
DCAF6	chr1:168045227-168063646	+	False	False	False
DCAF6	chr1:168050933-168063621	+	True	True	False
DCAF6	chr1:168063759-168065590	+	True	True	False
DCAF6	chr1:168063759-168066377	+	False	False	False
DCAF6	chr1:168065746-168066377	+	True	True	False
DCAF6	chr1:168065746-168066383	+	True	True	False
DCAF6	chr1:168066465-168068358	+	True	True	False
DCAF6	chr1:168068463-168075371	+	True	True	False
TIPRL	chr1:168179181-168183902	+	True	True	False
TIPRL	chr1:168184081-168184779	+	True	True	False
TIPRL	chr1:168184878-168191369	+	True	True	False
TIPRL	chr1:168191500-168192208	+	True	True	False
TIPRL	chr1:168191500-168196547	+	True	True	False
TIPRL	chr1:168196642-168198919	+	True	True	False
TIPRL	chr1:168198981-168199903	+	True	True	False
SFT2D2	chr1:168226142-168226281	+	False	False	False
SFT2D2	chr1:168226142-168229602	+	True	False	False
SFT2D2	chr1:168226142-168231514	+	True	True	False
SFT2D2	chr1:168226142-168235101	+	False	False	False
SFT2D2	chr1:168229712-168231514	+	True	False	False
SFT2D2	chr1:168231600-168231834	+	True	True	False
SFT2D2	chr1:168231600-168235101	+	False	False	False
SFT2D2	chr1:168231919-168235101	+	True	True	False
SFT2D2	chr1:168231919-168236589	+	True	True	False
SFT2D2	chr1:168235182-168236589	+	True	True	False
SFT2D2	chr1:168235182-168236712	+	False	True	False
SFT2D2	chr1:168236624-168236712	+	True	True	False
SFT2D2	chr1:168236770-168239131	+	True	True	False
SFT2D2	chr1:168239160-168242501	+	True	True	False
SFT2D2	chr1:168242987-168291160	+	False	False	True
SFT2D2	chr1:168243069-168243918	+	False	False	True
SFT2D2	chr1:168243069-168263043	+	False	False	True
SFT2D2	chr1:168243069-168291160	+	False	False	True
TBX19	chr1:168242987-168291160	+	False	False	True
TBX19	chr1:168243069-168291160	+	False	False	True
TBX19	chr1:168281293-168291160	+	True	True	False
TBX19	chr1:168291424-168293144	+	True	True	False
TBX19	chr1:168291424-168293180	+	False	True	False
TBX19	chr1:168293278-168297724	+	True	True	False
TBX19	chr1:168297785-168300422	+	True	True	False
TBX19	chr1:168300483-168305008	+	True	True	False
TBX19	chr1:168300483-168308742	+	True	True	False
TBX19	chr1:168305196-168308742	+	True	True	False
TBX19	chr1:168308877-168312708	+	True	True	False
TBX19	chr1:168308877-168314124	+	False	False	False
XCL1	chr1:168576698-168580063	+	True	True	False
XCL1	chr1:168580177-168581052	+	True	True	False
XCL1	chr1:168580207-168581052	+	False	False	False
ATP1B1	chr1:169105815-169106420	+	True	True	True
ATP1B1	chr1:169106421-169106733	+	True	True	True
ATP1B1	chr1:169106707-169106786	+	True	True	True
ATP1B1	chr1:169106926-169111370	+	True	True	False
ATP1B1	chr1:169106926-169124884	+	True	True	False
ATP1B1	chr1:169106930-169111375	+	True	True	False
ATP1B1	chr1:169107184-169111370	+	True	True	False
ATP1B1	chr1:169107753-169111370	+	True	True	False
ATP1B1	chr1:169108110-169111370	+	True	True	False
ATP1B1	chr1:169108163-169111370	+	True	True	False
ATP1B1	chr1:169110703-169111370	+	True	True	False
ATP1B1	chr1:169111498-169123637	+	True	True	False
ATP1B1	chr1:169111498-169124884	+	True	True	False
ATP1B1	chr1:169113579-169124884	+	False	False	False
ATP1B1	chr1:169113867-169124884	+	False	False	False
ATP1B1	chr1:169116323-169124884	+	True	False	False
ATP1B1	chr1:169123769-169124884	+	True	True	False
ATP1B1	chr1:169125039-169127224	+	True	True	False
ATP1B1	chr1:169127408-169130010	+	True	True	False
ATP1B1	chr1:169130090-169131292	+	True	True	False
ATP1B1	chr1:169131481-169153893	+	True	False	False
ATP1B1	chr1:169153982-169223648	+	True	False	True
ATP1B1	chr1:169223733-169310647	+	True	False	True
BLZF1	chr1:169368029-169369473	+	False	False	True
BLZF1	chr1:169368342-169369473	+	True	True	True
BLZF1	chr1:169368342-169369482	+	True	True	True
BLZF1	chr1:169368362-169369473	+	True	True	True
BLZF1	chr1:169368710-169369473	+	False	False	True
BLZF1	chr1:169369550-169376540	+	True	True	False
BLZF1	chr1:169376979-169377138	+	False	False	False
BLZF1	chr1:169376979-169377495	+	False	False	False
BLZF1	chr1:169376979-169378330	+	True	True	False
BLZF1	chr1:169376979-169380481	+	False	False	False
BLZF1	chr1:169377235-169378330	+	False	False	False
BLZF1	chr1:169377541-169378330	+	False	False	False
BLZF1	chr1:169378480-169380481	+	False	False	False
BLZF1	chr1:169378529-169380481	+	True	True	False
BLZF1	chr1:169380609-169382062	+	True	True	False
BLZF1	chr1:169380609-169386997	+	False	False	False
BLZF1	chr1:169382281-169386997	+	True	True	False
BLZF1	chr1:169387209-169388170	+	False	False	True
BLZF1	chr1:169387209-169395894	+	True	True	True
C1orf112	chr1:169662523-169683469	+	True	False	True
C1orf112	chr1:169683625-169683756	+	True	False	True
C1orf112	chr1:169683625-169683758	+	False	False	True
C1orf112	chr1:169683932-169783811	+	True	False	True
C1orf112	chr1:169783928-169784877	+	True	False	True
C1orf112	chr1:169784913-169798857	+	True	False	True
C1orf112	chr1:169794905-169798857	+	True	True	True
C1orf112	chr1:169795100-169795829	+	False	False	True
C1orf112	chr1:169795100-169798857	+	False	False	True
C1orf112	chr1:169795115-169795829	+	True	True	False
C1orf112	chr1:169795115-169798857	+	False	False	False
C1orf112	chr1:169795213-169798919	+	True	True	False
C1orf112	chr1:169795226-169795829	+	False	False	False
C1orf112	chr1:169795983-169798857	+	True	True	False
C1orf112	chr1:169797140-169798857	+	False	False	False
C1orf112	chr1:169798958-169800883	+	True	True	False
C1orf112	chr1:169798958-169802621	+	True	False	False
C1orf112	chr1:169800971-169802621	+	True	True	False
C1orf112	chr1:169802725-169803169	+	True	True	False
C1orf112	chr1:169803309-169804075	+	True	True	False
C1orf112	chr1:169803309-169804112	+	True	True	False
C1orf112	chr1:169804240-169806004	+	True	True	False
C1orf112	chr1:169806088-169807791	+	True	True	False
C1orf112	chr1:169806088-169807897	+	False	False	False
C1orf112	chr1:169806088-169821400	+	False	False	False
C1orf112	chr1:169806088-169821679	+	True	True	False
C1orf112	chr1:169807929-169821400	+	False	False	False
C1orf112	chr1:169807929-169821679	+	True	True	False
C1orf112	chr1:169821431-169821679	+	False	False	False
C1orf112	chr1:169821759-169823408	+	True	True	False
C1orf112	chr1:169823472-169826093	+	False	False	False
C1orf112	chr1:169823472-169827051	+	True	True	False
C1orf112	chr1:169823472-169827711	+	False	True	False
C1orf112	chr1:169827199-169827711	+	True	True	False
C1orf112	chr1:169827199-169829263	+	False	False	False
C1orf112	chr1:169827840-169829263	+	True	True	False
C1orf112	chr1:169827840-169829339	+	False	False	False
C1orf112	chr1:169829449-169830259	+	True	True	False
C1orf112	chr1:169829449-169830696	+	False	False	False
C1orf112	chr1:169830341-169830696	+	True	True	False
C1orf112	chr1:169830747-169832417	+	True	True	False
C1orf112	chr1:169830747-169836927	+	False	True	False
C1orf112	chr1:169832506-169836927	+	True	True	False
C1orf112	chr1:169837112-169842417	+	True	True	False
C1orf112	chr1:169837112-169843674	+	False	True	False
C1orf112	chr1:169842539-169843674	+	True	True	False
C1orf112	chr1:169843769-169847690	+	True	True	False
C1orf112	chr1:169845788-169847690	+	False	False	False
C1orf112	chr1:169847803-169849500	+	True	True	False
C1orf112	chr1:169847803-169849505	+	False	False	False
C1orf112	chr1:169849604-169850265	+	True	True	False
C1orf112	chr1:169850327-169850454	+	True	False	False
C1orf112	chr1:169850345-169850438	+	False	False	False
C1orf112	chr1:169850345-169851817	+	True	True	False
C1orf112	chr1:169850566-169851817	+	True	False	False
C1orf112	chr1:169851874-169852790	+	False	False	False
C1orf112	chr1:169851936-169852790	+	True	True	False
C1orf112	chr1:169853652-169855865	+	False	False	True
C1orf112	chr1:169853652-169862562	+	False	False	True
GORAB	chr1:170531984-170539210	+	True	False	True
GORAB	chr1:170532233-170533464	+	True	False	False
GORAB	chr1:170532233-170539210	+	True	True	False
GORAB	chr1:170532284-170533464	+	True	False	False
GORAB	chr1:170532284-170536310	+	True	False	False
GORAB	chr1:170532284-170539210	+	True	True	False
GORAB	chr1:170532284-170542491	+	True	False	False
GORAB	chr1:170532403-170533464	+	True	False	False
GORAB	chr1:170532403-170539210	+	True	False	False
GORAB	chr1:170532407-170533464	+	False	False	False
GORAB	chr1:170532627-170533464	+	False	False	False
GORAB	chr1:170532627-170539210	+	False	False	False
GORAB	chr1:170533651-170536310	+	True	False	False
GORAB	chr1:170533651-170539210	+	True	False	False
GORAB	chr1:170533651-170542491	+	True	False	False
GORAB	chr1:170536421-170539210	+	True	False	False
GORAB	chr1:170539567-170540533	+	False	False	False
GORAB	chr1:170539567-170542491	+	True	True	False
GORAB	chr1:170539571-170540533	+	False	False	False
GORAB	chr1:170539571-170542491	+	True	False	False
GORAB	chr1:170540665-170542491	+	True	False	False
GORAB	chr1:170542592-170544705	+	True	True	False
GORAB	chr1:170544845-170546696	+	False	False	False
GORAB	chr1:170544845-170552015	+	True	True	False
GORAB	chr1:170547089-170552015	+	False	False	False
PRRX1	chr1:170662924-170664306	+	True	False	True
PRRX1	chr1:170664459-170719726	+	True	True	False
PRRX1	chr1:170719901-170726220	+	True	True	False
PRRX1	chr1:170722668-170726220	+	True	False	False
PRRX1	chr1:170726401-170730277	+	True	True	False
PRRX1	chr1:170726401-170736048	+	True	True	False
PRRX1	chr1:170730348-170736048	+	True	True	False
PRRX1	chr1:170730348-170737713	+	False	False	False
PRRX1	chr1:170730621-170736048	+	True	False	False
FMO4	chr1:171314413-171316186	+	True	True	True
FMO4	chr1:171316327-171319818	+	True	True	True
FMO4	chr1:171316327-171323004	+	True	False	True
FMO4	chr1:171316327-171331640	+	False	False	True
FMO4	chr1:171316327-171337356	+	False	False	True
FMO4	chr1:171319957-171323004	+	True	True	False
FMO4	chr1:171319957-171324138	+	False	True	False
FMO4	chr1:171323192-171324138	+	True	True	False
FMO4	chr1:171323192-171337356	+	True	False	False
FMO4	chr1:171324300-171331640	+	True	True	False
FMO4	chr1:171324300-171332709	+	False	False	False
FMO4	chr1:171324300-171334411	+	False	False	False
FMO4	chr1:171324300-171334599	+	False	True	False
FMO4	chr1:171324300-171337356	+	False	True	False
FMO4	chr1:171331782-171332709	+	True	True	False
FMO4	chr1:171332908-171334411	+	True	True	False
FMO4	chr1:171332908-171334599	+	False	False	False
FMO4	chr1:171334763-171337356	+	True	True	False
FMO4	chr1:171337425-171339226	+	False	False	False
FMO4	chr1:171337425-171341413	+	True	True	False
FMO4	chr1:171341493-171341945	+	True	False	False
PRRC2C	chr1:171485735-171512032	+	True	True	True
PRRC2C	chr1:171485735-171512995	+	False	False	True
PRRC2C	chr1:171512200-171512995	+	True	True	False
PRRC2C	chr1:171512200-171513001	+	True	True	False
PRRC2C	chr1:171513172-171514536	+	True	True	False
PRRC2C	chr1:171514630-171515734	+	True	False	False
PRRC2C	chr1:171514645-171515734	+	True	True	False
PRRC2C	chr1:171515859-171517591	+	True	True	False
PRRC2C	chr1:171517814-171522177	+	True	True	False
PRRC2C	chr1:171522259-171523221	+	True	True	False
PRRC2C	chr1:171522556-171523221	+	True	False	False
PRRC2C	chr1:171523354-171523435	+	True	True	False
PRRC2C	chr1:171523522-171524821	+	True	True	False
PRRC2C	chr1:171524965-171527791	+	True	True	False
PRRC2C	chr1:171527844-171532343	+	True	True	False
PRRC2C	chr1:171532961-171535428	+	True	True	False
PRRC2C	chr1:171535597-171536029	+	True	True	False
PRRC2C	chr1:171536278-171537263	+	True	True	False
PRRC2C	chr1:171537468-171539971	+	False	False	False
PRRC2C	chr1:171537473-171539971	+	True	True	False
PRRC2C	chr1:171542229-171545479	+	True	True	False
PRRC2C	chr1:171545687-171550086	+	True	True	False
PRRC2C	chr1:171550240-171557240	+	True	True	False
PRRC2C	chr1:171558143-171561018	+	True	True	False
PRRC2C	chr1:171558143-171561021	+	True	True	False
PRRC2C	chr1:171561103-171566233	+	True	True	False
PRRC2C	chr1:171561103-171566242	+	False	False	False
PRRC2C	chr1:171566421-171566592	+	True	True	False
PRRC2C	chr1:171566843-171568247	+	True	True	False
PRRC2C	chr1:171566843-171574927	+	True	True	False
PRRC2C	chr1:171568339-171571320	+	True	True	False
PRRC2C	chr1:171568339-171574927	+	False	False	False
PRRC2C	chr1:171571421-171574927	+	True	True	False
PRRC2C	chr1:171575128-171577434	+	True	True	False
PRRC2C	chr1:171577637-171579354	+	True	True	False
PRRC2C	chr1:171579466-171579828	+	True	True	False
PRRC2C	chr1:171579964-171583956	+	True	True	False
